name,location,link_hotel,score,desc,lat,long
Résidence Montempô Part Dieu,"3e arr., Lyon",https://www.booking.com/hotel/fr/residence-hoteliere-temporim-part-dieu.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=29745501_334623359_2_2_0&highlighted_blocks=29745501_334623359_2_2_0&matching_block_id=29745501_334623359_2_2_0&sr_pri_blocks=29745501_334623359_2_2_0__10455&from=searchresults#hotelTmpl,"7,5","Située à Lyon, la Résidence Montempô Part Dieu propose des studios et des appartements entièrement équipés. Vous séjournerez à 400 mètres de la gare de Lyon-Part-Dieu et vous bénéficierez d'une connexion Wi-Fi gratuite.

Les studios et appartements climatisés comprennent un coin repas, une télévision à écran plat et un bureau. La kitchenette est équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson électriques. La salle de bains privative est pourvue d’une douche.

Chaque jour, le petit-déjeuner peut être livré en chambre moyennant des frais supplémentaires. Il se compose d'un croissant, de pain frais, d'un yaourt, de jus de fruits, d'une boisson chaude et de confitures.

Vous pourrez profiter d’un service de repassage et de blanchisserie moyennant des frais supplémentaires.

De nombreux cafés et restaurants sont accessibles en moins de 10 minutes de marche. Un parking privé est disponible dans le garage sur place.",48.85653052,2.35705286
Hôtel Lyon Métropole,"4e arr., Lyon",https://www.booking.com/hotel/fr/lyon-metropole.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=5341853_109541371_0_2_0&highlighted_blocks=5341853_109541371_0_2_0&matching_block_id=5341853_109541371_0_2_0&sr_pri_blocks=5341853_109541371_0_2_0__14400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","Situé sur les rives de la Saône, l'Hôtel Lyon Métropole propose des hébergements avec une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Un parking est disponible gratuitement sur place.

Toutes les chambres disposent de la climatisation, d'une télévision à écran plat et d'une salle de bains privative avec des toilettes séparées. Certains logements comprennent un coin salon et repas, une kitchenette, un réfrigérateur, des plaques de cuisson et un micro-ondes.

Un petit-déjeuner buffet est proposé tous les matins à l’hôtel, et vous trouverez également un bar sur place.

Le centre de bien-être comprend une piscine, un spa, un sauna, un bain à remous et une salle de sport. Vous pourrez également louer des vélos à proximité.

L’hôtel se trouve à 3 km du centre-ville de Lyon. La station de métro Cuire est à 20 minutes de marche.",48.85653052,2.35705286
Hotel Lyon-ouest,"9e arr., Lyon",https://www.booking.com/hotel/fr/lyon-ouest-lyon.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=40005401_120605213_0_2_0&highlighted_blocks=40005401_120605213_0_2_0&matching_block_id=40005401_120605213_0_2_0&sr_pri_blocks=40005401_120605213_0_2_0__12230&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","Situé sur les rives de la Saône, à 6 km de la place Bellecour, l'Hotel Lyon-ouest propose 102 chambres, une salle de sport et un restaurant, l'Arteloge Coffee Corner. L’établissement possède une réception ouverte 24h/24. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.

Toutes les chambres disposent de la climatisation ainsi que d’une télévision à écran plat avec les chaînes Canal+ et beIN Sports. Les 2 salles de bains privatives sont pourvues d'un sèche-cheveux et d'articles de toilette gratuits.

Vous pourrez déguster un petit-déjeuner buffet tous les matins sur place. L'hôtel propose des plats à emporter et à déguster sur place.

Le Vieux-Lyon est à 15 minutes de route, et la gare de Lyon-Vaise se trouve à 2 km. L'aéroport de Lyon-Saint-Exupéry est accessible en 30 minutes en voiture.",48.87618400,2.29378400
La Résidence,"2e arr., Lyon",https://www.booking.com/hotel/fr/laresidenlyon.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=5108502_367261473_2_2_0&highlighted_blocks=5108502_367261473_2_2_0&matching_block_id=5108502_367261473_2_2_0&sr_pri_blocks=5108502_367261473_2_2_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","Situé dans une rue piétonne de la presqu'île de Lyon, à 3 minutes à pied de la place Bellecour et à 800 mètres de la gare de Lyon-Perrache, l'hôtel 3 étoiles La Résidence propose des hébergements dotés de la climatisation, d'une connexion Wi-Fi gratuite ainsi que d'une télévision par satellite et possède une réception ouverte 24h/24.

Les chambres insonorisées comprennent un minibar ainsi qu'un plateau de courtoisie. Elles comportent également une salle de bains privative pourvue d'une baignoire ou d'une douche et d'un sèche-cheveux.

Un petit-déjeuner continental est proposé tous les jours. Vous aurez la possibilité de le déguster directement dans votre chambre. Le salon commun dispose d'une machine à café Nespresso, disponible moyennant des frais supplémentaires.

Le personnel pourra vous aider à organiser des excursions ou vous conseiller des restaurants. L'espace hall compte un ordinateur muni d'une connexion Internet gratuite.

L'établissement est implanté à 3 km de la gare de Lyon-Part-Dieu et à 5 minutes de marche du centre commercial Grand Hôtel-Dieu. Par ailleurs, vous bénéficierez, sur réservation, d'un parking public payant à proximité.",48.87618400,2.29378400
ibis Styles Lyon Centre Confluence,"2e arr., Lyon",https://www.booking.com/hotel/fr/ibis-styles-lyon-confluence.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=113503102_376291663_2_33_0&highlighted_blocks=113503102_376291663_2_33_0&matching_block_id=113503102_376291663_2_33_0&sr_pri_blocks=113503102_376291663_2_33_0__18155&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Doté d'un restaurant et d'un bar, l'hôtel ibis Styles Lyon Confluence est situé à Lyon, à 5 minutes à pied du musée des Confluences, à 150 mètres de l'arrêt de tramway le plus proche, à 20 minutes de marche du centre Presqu'île et à 700 mètres de la gare de Lyon-Perrache. Il propose une connexion Wi-Fi gratuite.

Toutes les chambres insonorisées comprennent la climatisation, un bureau et une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.

Lors de votre séjour, vous pourrez déguster un petit-déjeuner chaque matin et prendre vos repas au restaurant sur place. Par ailleurs, vous découvrirez de nombreux magasins et restaurants à moins de 15 minutes à pied.

De plus, l'ibis Styles Lyon Confluence comporte une réception ouverte 24h/24, une bagagerie et une aire de jeux pour enfants.

L'ibis Styles Lyon Centre Confluence se trouve à 2,5 km du musée des Beaux-Arts de Lyon, à 3 km de La Part-Dieu et à 20 km de l'aéroport de Lyon-Saint-Exupéry. L'autoroute A6/7 est quant à lui accessible à seulement 50 mètres de l'hôtel.",48.87618400,2.29378400
Novotel Lyon Confluence,"2e arr., Lyon",https://www.booking.com/hotel/fr/novotel-lyon-confluence.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=36244201_376293503_2_2_0&highlighted_blocks=36244201_376293503_2_2_0&matching_block_id=36244201_376293503_2_2_0&sr_pri_blocks=36244201_376293503_2_2_0__19925&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","Implanté dans le centre de Lyon, sur les rives de la Saône, le Novotel Lyon Confluence propose une terrasse et un bar avec vue panoramique sur la rivière. Une station de vaporetto, située juste devant l'hôtel, vous permettra de rejoindre la vieille ville de Lyon en navette fluviale, moyennant un supplément. L'établissement se trouve à 950 mètres du Musée des Confluences.

Climatisées et insonorisées, les chambres spacieuses de l'hôtel comprennent une connexion Wi-Fi gratuite et une télévision par satellite. Certaines sont équipées d'une station d'accueil pour iPod.

Vous dégusterez une cuisine internationale dans le restaurant de l'établissement. De plus, le petit-déjeuner est servi quotidiennement. Vous savourerez vos repas au restaurant ou sur la terrasse en plein air.

Le Novotel Lyon Confluence possède un parking privé disponible moyennant des frais supplémentaires. Les autoroutes A6 et A7 sont à 300 mètres. L'hôtel est placé juste à côté du centre commercial Confluence et à 800 mètres de la gare de Lyon-Perrache.",48.87797680,2.34755290
Appart’City Confort Lyon Gerland,"7e arr., Lyon",https://www.booking.com/hotel/fr/park-suites-elegance-lyon-gerland.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=23998201_367938133_0_2_0&highlighted_blocks=23998201_367938133_0_2_0&matching_block_id=23998201_367938133_0_2_0&sr_pri_blocks=23998201_367938133_0_2_0__17630&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4","L'Appart’City Confort Lyon Gerland est situé en face de la station de métro Place Jean Jaurès à Lyon, à 1,5 km du stade Matmut et du parc de Gerland. Il propose des hébergements indépendants avec une connexion Wi-Fi gratuite.

Tous les studios et appartements de l'Appart'City Confort Lyon Gerland comprennent une télévision par satellite à écran plat, ainsi qu'une kitchenette avec un micro-ondes et un réfrigérateur. Leur salle de bains privative est pourvue d'une baignoire. Le linge de lit et les serviettes sont fournis.

Chaque matin, vous pourrez déguster un petit-déjeuner composé de différents pains, notamment du pain sans gluten, de beurre, de croissants, de salade de fruits, de fruits frais, de fromages, de yaourts bios et d'une grande variété de thés bios. De plus, vous apprécierez de vous détendre dans le salon commun et au bar.

L’Appart’City Confort Lyon Gerland se trouve à 20 minutes à pied de la salle de concert Halle Tony-Garnier et à 10 minutes en métro de la gare de Lyon-Part-Dieu. Enfin, vous bénéficierez d'un parking privé sur place moyennant des frais supplémentaires.",48.87797680,2.34755290
Hôtel Chromatics & Restaurant Hill Club,"2e arr., Lyon",https://www.booking.com/hotel/fr/perrache.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=5063704_380131952_2_34_0&highlighted_blocks=5063704_380131952_2_34_0&matching_block_id=5063704_380131952_2_34_0&sr_pri_blocks=5063704_380131952_2_34_0__15330&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5","L’Hôtel Chromatics & Restaurant Hill Club est situé sur la Presqu’île de Lyon, à 6 minutes à pied de la gare et de la station de métro Perrache. Il dispose d'un restaurant sur place, d'une terrasse ombragée et d'un jardin. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.

Toutes les chambres sont dotées de la climatisation, d’une salle de bains privative et d’une télévision par satellite à écran plat.

Un petit-déjeuner buffet est servi tous les matins. En soirée, vous pourrez vous détendre avec un verre au bar de l'hôtel ou sur la terrasse.

Situé dans le cœur de la ville, l’hôtel se trouve à 800 mètres de la place Carnot et de l’autoroute E15/A6. La vieille ville et la cathédrale Saint-Jean sont à 2,5 km. L’arrêt de tramway Suchet vous attend à 200 mètres de l’établissement. L’hôtel propose, par ailleurs, un tarif préférentiel pour le parking public situé à 4 minutes à pied.",48.87797680,2.34755290
LOGE DE L'OPERA,"1er arr., Lyon",https://www.booking.com/hotel/fr/loge-de-l-39-opera.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=76eb3f14ac250186&srepoch=1703408298&all_sr_blocks=246235503_372293460_2_1_0&highlighted_blocks=246235503_372293460_2_1_0&matching_block_id=246235503_372293460_2_1_0&sr_pri_blocks=246235503_372293460_2_1_0__16429&from=searchresults#hotelTmpl,"8,8","La LOGE DE L’OPERA propose des hébergements avec un coin salon et une connexion Wi-Fi gratuite dans le centre de Lyon, à 300 mètres du musée des Beaux-Arts ainsi qu’à 1,3 km du musée Miniature et Cinéma. Cette chambre d'hôtes possède une entrée privée pour plus de confort. La chambre d'hôtes propose des chambres familiales.

Les logements disposent de parquet, d'une cuisine entièrement équipée avec un lave-vaisselle, d'un coin repas et d'une télévision à écran plat avec des services de streaming. La salle de bains privative est pourvue d'une douche à l'italienne et d'un sèche-cheveux. Un four, un micro-ondes, un grille-pain, une machine à café et une bouilloire sont également disponibles. Les serviettes et le linge de lit sont fournis dans tous les logements.

Cette chambre d’hôtes se trouve à 2,4 km de la gare de Lyon-Part-Dieu et à 2,5 km du théâtre romain de Fourvière. L’aéroport le plus proche, celui de Lyon-Saint-Exupéry, est situé à 34 km de la LOGE DE L'OPERA.",48.87575100,2.35840200
Hotel La Voile,Bormes-les-Mimosas,https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=64043f156316010f&srepoch=1703408301&all_sr_blocks=5822302_115966856_0_2_0&highlighted_blocks=5822302_115966856_0_2_0&matching_block_id=5822302_115966856_0_2_0&sr_pri_blocks=5822302_115966856_0_2_0__9532&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7","L'Hotel La Voile est idéalement situé à seulement 400 mètres des plages et du port de Bormes, dans un environnement calme et paisible à proximité du village de La Favière. Il possède une piscine extérieure chauffée et un bar-salon.

Plusieurs chambres de l'hôtel offrent une vue sur la mer ou le jardin. Vous aurez le choix entre des chambres simples ou doubles, certaines pouvant accueillir jusqu'à 4 personnes.

Chaque matin, un petit-déjeuner buffet est servi dans le coin repas moyennant un supplément. L'hôtel peut également vous recommander des restaurants dans les environs.

Vous séjournerez à proximité du charmant village médiéval de Bormes-Les-Mimosas et à moins de 100 mètres des boutiques et des restaurants locaux. Dans les environs, vous aurez l'occasion de pratiquer de nombreux sports nautiques et activités de plein air. Un parking privé est disponible sur demande et moyennant un supplément.",48.87575100,2.35840200
Hostellerie du Cigalou - Les Collectionneurs,Bormes-les-Mimosas,https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=64043f156316010f&srepoch=1703408301&all_sr_blocks=18050901_123173647_0_42_0&highlighted_blocks=18050901_123173647_0_42_0&matching_block_id=18050901_123173647_0_42_0&sr_pri_blocks=18050901_123173647_0_42_0__10232&from=searchresults#hotelTmpl,"7,8","Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. Doté d'une piscine extérieure entourée de mimosas, il dispose de chambres présentant chacune leur propre décoration.

Les chambres et les suites de l'Hostellerie du Cigalou comprennent également une télévision à écran LCD et une salle de bains privative. Elles sont climatisées et un minibar peut y être ajouté sur demande.

Le petit-déjeuner buffet peut être servi dans la salle à manger ou sur la terrasse commune. L'établissement comporte également un bar-restaurant sur place qui propose des spécialités provençales et des cocktails.

Vous pourrez profiter gratuitement d'une connexion Wi-Fi dans les parties communes ainsi que d'un parking se trouvant à proximité de l'hôtel. Comptant parmi les passages obligés dans la région à visiter, les villes d'Hyères et de Saint-Tropez sont toutes deux situées à moins de 30 km.",48.87575100,2.35840200
Hôtel Paradis,Bormes-les-Mimosas,https://www.booking.com/hotel/fr/paradis.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=64043f156316010f&srepoch=1703408301&all_sr_blocks=5902304_88559145_2_2_0&highlighted_blocks=5902304_88559145_2_2_0&matching_block_id=5902304_88559145_2_2_0&sr_pri_blocks=5902304_88559145_2_2_0__9080&from=searchresults#hotelTmpl,"8,3","L'hôtel Paradis occupe un bâtiment datant de 1920 et bénéficie d'un jardin luxuriant. Il offre une vue panoramique sur la mer et le vieux village de Bormes.

Plusieurs chambres possèdent un balcon donnant sur la mer, d'autres surplombent le village. Les chambres sont aussi équipées d'une connexion Wi-Fi gratuite et d'une télévision.

De plus, vous dégusterez un petit-déjeuner continental quotidien. En fonction du nombre de personnes, il peut être proposé sous forme de buffet. Le parking est accessible pour les vélos, les motos et les voitures.

Bormes les Mimosas est situé entre Saint Tropez et Hyères et offre des vues superbes sur l'île de Port Cros et Porquerolles.",48.86911520,2.39213320
Eden Rose Grand Hotel BW Premier Collection,Bormes-les-Mimosas,https://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=64043f156316010f&srepoch=1703408301&all_sr_blocks=67230609_309577089_2_42_0&highlighted_blocks=67230609_309577089_2_42_0&matching_block_id=67230609_309577089_2_42_0&sr_pri_blocks=67230609_309577089_2_42_0__23944&from=searchresults#hotelTmpl,"8,8","Situé à Bormes-les-Mimosas, à 29 km du château de Grimaud, L'Eden Rose Grand Hotel BW Premier Collection propose des hébergements avec un jardin, un parking privé, une terrasse et un restaurant. Cet hôtel 4 étoiles propose un bar et des chambres climatisées avec connexion Wi-Fi gratuite. Des services d'étage, de concierge et de bagagerie sont assurés.

Les logements comprennent un minibar.

Parlant allemand, anglais, espagnol et français, le personnel de la réception se fera un plaisir de vous fournir des informations.

Vous séjournerez à 29 km du Pont des Fées et à 40 km de la gare de Toulon. L'aéroport de Toulon-Hyères, le plus proche, est implanté à 22 km.",48.86911520,2.39213320
Le Mirage,Bormes-les-Mimosas,https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=64043f156316010f&srepoch=1703408301&all_sr_blocks=26392906_88559150_2_1_0&highlighted_blocks=26392906_88559150_2_1_0&matching_block_id=26392906_88559150_2_1_0&sr_pri_blocks=26392906_88559150_2_1_0__29732&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1","L'hôtel Le Mirage est niché au cœur d'un lieu reposant, un équilibre parfait entre mer et nature, pour vous offrir une expérience inoubliable tout au long de votre séjour.
Le temps d'une nuit ou d'un séjour, que vous soyez en famille ou entre amis, profitez pleinement de notre hôtel, nid douillet niché à Bormes-les-Mimosas, pour vous détendre et vivre une expérience bien-être idéale.

Passez vos journées à flâner dans le village, à découvrir son histoire ou à vous rendre à la plage pour vous prélasser au soleil. Vous pouvez également choisir de rester au bord de notre piscine extérieure, pour faire place à la sérénité, pour déguster nos cocktails sur notre terrasse avec sa vue imprenable.

Après un délicieux repas sain dans notre restaurant, profitez de votre soirée et détendez-vous au calme de votre chambre avec sa vue panoramique sur la mer et le village de Bormes-les-Mimosas.",48.86911520,2.39213320
Hotel Restaurant Bellevue,Bormes-les-Mimosas,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1413801&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=64043f156316010f&srepoch=1703408301&all_sr_blocks=59545916_361784030_0_42_0&highlighted_blocks=59545916_361784030_0_42_0&matching_block_id=59545916_361784030_0_42_0&sr_pri_blocks=59545916_361784030_0_42_0__19242&from=searchresults#hotelTmpl,"7,5","Situé dans le centre-ville de Bormes-les-Mimosas, l'Hotel Restaurant Bellevue possède un restaurant servant des produits frais et locaux, un bar et une terrasse se trouvant en face de l'établissement. Des chambres pour personnes à mobilité réduite sont disponibles.

Toutes les chambres non-fumeurs sont climatisées et équipées d'une télévision à écran plat, d'un coffre-fort et d'une connexion Wi-Fi gratuite. Les salles de bains privatives sont pourvues d'une douche, de toilettes et d'un sèche-cheveux.

Un petit-déjeuner buffet comprenant des pâtisseries traditionnelles, des fruits, des œufs et des jus de fruits est servi chaque matin moyennant un supplément. Vous pourrez également profiter du bar-restaurant de l'établissement.

L'Hotel Restaurant Bellevue se trouve à 200 mètres de la forêt de Dom, à 4 km de la plage et à 35 km de Saint-Tropez. L'aéroport de Toulon et la gare d'Hyères se situent à 22 km.",48.86397015,2.29329675
